    .110   .164   .203   .240   .259   .265   .294   .299   .292   .275   .204   .204   .204   .204
    .575   .492   .425   .346   .250   .239   .233   .199   .169   .122   .038   .038   .038   .038
    .110   .164   .203   .240   .259   .265   .294   .299   .292   .275   .204   .204   .204   .204
   1.002   .850  2.174  1.342   .944   .957   .846   .717   .606   .457   .093   .093   .093   .093
   -.003   .047 -1.267  -.506  -.023  -.045   .025   .107   .139   .169   .312   .312   .312   .312
    .961  2.209  1.687  1.554   .780   .761   .714   .617   .530   .405   .084   .084   .084   .084
    .041 -1.365  -.762  -.684   .096   .100   .134   .179   .186   .193   .288   .288   .288   .288
    .433  2.203  1.341  1.306   .688   .655   .608   .536   .467   .361   .085   .085   .085   .085
    .538 -1.318  -.408  -.409   .135   .146   .226   .241   .228   .212   .256   .256   .256   .256
    .514  1.822  1.135  1.092   .632   .596   .494   .448   .404   .322   .087   .087   .087   .087
    .391  -.894  -.192  -.191   .135   .147   .333   .318   .279   .235   .224   .224   .224   .224
    .576  1.496  1.026   .967   .597   .555   .373   .351   .327   .276   .090   .090   .090   .090
    .339  -.534  -.081  -.081   .116   .131   .444   .404   .345   .264   .194   .194   .194   .194
   1.885  1.364  1.009   .911   .552   .507   .334   .299   .278   .242   .088   .088   .088   .088
  -1.064  -.386  -.071  -.051   .114   .130   .461   .438   .377   .278   .173   .173   .173   .173
   3.109  1.609  1.179   .897   .466   .425   .454   .410   .343   .247   .080   .080   .080   .080
  -2.244  -.643  -.266  -.070   .155   .167   .330   .308   .282   .234   .156   .156   .156   .156
   2.381  1.458  1.107   .845   .453   .413   .393   .358   .300   .232   .079   .079   .079   .079
  -1.444  -.485  -.205  -.044   .132   .142   .350   .324   .294   .228   .144   .144   .144   .144
   1.903  1.339  1.047   .809   .446   .407   .356   .328   .281   .217   .078   .078   .078   .078
   -.925  -.365  -.151  -.016   .131   .141   .357   .329   .293   .229   .140   .140   .140   .140
   1.630  1.231   .977   .768   .440   .402   .330   .302   .261   .205   .077   .077   .077   .077
   -.635  -.260  -.088   .017   .130   .139   .358   .334   .296   .229   .137   .137   .137   .137
   1.363  1.069   .859   .689   .421   .388   .296   .273   .234   .190   .073   .073   .073   .073
   -.367  -.115   .010   .078   .144   .148   .352   .327   .293   .224   .134   .134   .134   .134
   1.224   .951   .763   .621   .390   .357   .276   .250   .220   .172   .067   .067   .067   .067
   -.243  -.021   .079   .122   .160   .165   .338   .318   .277   .219   .129   .129   .129   .129
   1.130   .863   .692   .568   .358   .336   .260   .235   .206   .160   .062   .062   .062   .062
   -.168   .043   .123   .152   .175   .171   .327   .307   .267   .212   .125   .125   .125   .125
   1.057   .795   .639   .528   .333   .314   .249   .224   .196   .151   .060   .060   .060   .060
   -.113   .087   .153   .172   .186   .180   .317   .297   .258   .207   .121   .121   .121   .121
    .994   .741   .601   .497   .315   .300   .242   .217   .184   .144   .056   .056   .056   .056
   -.070   .118   .170   .185   .193   .186   .309   .290   .257   .203   .120   .120   .120   .120
    .939   .696   .570   .474   .301   .290   .237   .212   .179   .140   .053   .053   .053   .053
   -.033   .141   .183   .194   .198   .189   .302   .283   .252   .200   .119   .119   .119   .119
    .890   .657   .545   .455   .296   .282   .232   .208   .176   .136   .051   .051   .051   .051
   -.003   .160   .193   .201   .197   .193   .296   .278   .247   .198   .119   .119   .119   .119
    .845   .623   .522   .439   .288   .275   .228   .205   .174   .133   .049   .049   .049   .049
    .024   .175   .201   .206   .199   .196   .292   .273   .244   .197   .120   .120   .120   .120
    .767   .565   .475   .403   .270   .261   .217   .191   .167   .129   .045   .045   .045   .045
    .064   .197   .222   .226   .211   .208   .290   .276   .242   .198   .125   .125   .125   .125
    .681   .514   .421   .349   .240   .233   .198   .171   .153   .117   .043   .043   .043   .043
    .102   .204   .241   .255   .236   .232   .291   .280   .248   .211   .135   .135   .135   .135
    .597   .479   .395   .315   .217   .212   .190   .162   .142   .105   .037   .037   .037   .037
    .142   .203   .237   .260   .246   .243   .286   .278   .253   .221   .149   .149   .149   .149
    .439   .360   .310   .263   .192   .179   .164   .139   .127   .094   .037   .037   .037   .037
    .213   .255   .276   .280   .274   .279   .309   .301   .279   .251   .163   .163   .163   .163
   1.002  1.037  2.169  1.239   .935   .969   .821   .692   .589   .449   .088   .088   .088   .088
   -.003  -.138 -1.249  -.405  -.002  -.051   .048   .132   .155   .177   .317   .317   .317   .317
    .976  2.295  1.660  1.537   .758   .752   .682   .588   .506   .394   .079   .079   .079   .079
    .025 -1.438  -.708  -.669   .135   .125   .164   .206   .208   .203   .295   .295   .295   .295
    .472  2.174  1.290  1.297   .661   .640   .582   .513   .448   .350   .080   .080   .080   .080
    .512 -1.270  -.330  -.393   .182   .183   .245   .258   .242   .223   .265   .265   .265   .265
    .426  1.765  1.071  1.067   .621   .593   .489   .441   .396   .317   .085   .085   .085   .085
    .520  -.817  -.107  -.155   .169   .173   .327   .316   .280   .238   .231   .231   .231   .231
    .546  1.418   .949   .925   .595   .561   .378   .356   .327   .273   .088   .088   .088   .088
    .353  -.439   .011  -.027   .143   .150   .428   .391   .339   .267   .200   .200   .200   .200
   1.315  1.175   .889   .853   .565   .526   .274   .267   .258   .231   .089   .089   .089   .089
   -.449  -.177   .063   .025   .127   .137   .512   .462   .392   .291   .176   .176   .176   .176
   3.214  1.577  1.161   .898   .481   .441   .472   .421   .354   .253   .081   .081   .081   .081
  -2.363  -.603  -.241  -.063   .151   .162   .316   .300   .273   .230   .152   .152   .152   .152
   2.532  1.434  1.092   .841   .459   .420   .399   .364   .305   .227   .080   .080   .080   .080
  -1.604  -.456  -.185  -.032   .135   .144   .349   .321   .290   .231   .138   .138   .138   .138
   2.005  1.322  1.032   .801   .447   .409   .354   .327   .281   .216   .079   .079   .079   .079
  -1.027  -.343  -.133  -.004   .132   .141   .362   .331   .292   .227   .132   .132   .132   .132
   1.685  1.224   .974   .764   .436   .399   .325   .304   .261   .204   .077   .077   .077   .077
   -.682  -.248  -.082   .022   .135   .142   .366   .332   .293   .226   .128   .128   .128   .128
   1.376  1.059   .856   .688   .420   .387   .287   .270   .231   .189   .074   .074   .074   .074
   -.365  -.096   .018   .082   .142   .145   .361   .329   .293   .221   .123   .123   .123   .123
   1.223   .939   .759   .618   .392   .360   .265   .244   .216   .172   .068   .068   .068   .068
   -.223   .002   .091   .130   .157   .161   .349   .322   .279   .216   .119   .119   .119   .119
   1.124   .849   .685   .564   .360   .338   .248   .227   .201   .159   .064   .064   .064   .064
   -.138   .068   .139   .160   .173   .168   .337   .311   .268   .208   .114   .114   .114   .114
   1.048   .780   .629   .522   .334   .314   .238   .216   .191   .150   .060   .060   .060   .060
   -.079   .115   .171   .181   .184   .178   .324   .301   .258   .201   .110   .110   .110   .110
    .987   .725   .587   .488   .313   .297   .229   .207   .183   .143   .056   .056   .056   .056
   -.033   .148   .192   .197   .192   .184   .315   .292   .249   .195   .108   .108   .108   .108
    .933   .680   .552   .461   .297   .285   .222   .200   .172   .138   .054   .054   .054   .054
    .004   .173   .208   .208   .197   .188   .307   .284   .248   .191   .106   .106   .106   .106
    .885   .642   .526   .440   .289   .276   .217   .196   .168   .133   .052   .052   .052   .052
    .037   .192   .218   .215   .196   .191   .299   .277   .242   .188   .105   .105   .105   .105
    .841   .609   .503   .423   .279   .268   .214   .193   .165   .130   .050   .050   .050   .050
    .065   .207   .225   .220   .199   .193   .293   .270   .237   .185   .104   .104   .104   .104
    .761   .549   .460   .392   .264   .253   .204   .185   .159   .125   .047   .047   .047   .047
    .112   .232   .242   .232   .203   .201   .286   .262   .230   .182   .105   .105   .105   .105
    .675   .493   .406   .343   .236   .229   .187   .165   .148   .116   .045   .045   .045   .045
    .153   .246   .263   .258   .223   .218   .282   .265   .229   .186   .111   .111   .111   .111
    .594   .456   .370   .300   .206   .202   .169   .149   .133   .102   .040   .040   .040   .040
    .190   .244   .265   .271   .238   .233   .278   .261   .230   .194   .123   .123   .123   .123
    .422   .351   .302   .246   .182   .171   .148   .126   .115   .090   .039   .039   .039   .039
    .271   .286   .284   .285   .248   .250   .280   .266   .241   .204   .126   .126   .126   .126
   1.002  1.222  2.157  1.082   .930   .985   .803   .671   .576   .442   .082   .082   .082   .082
   -.003  -.332 -1.230  -.266   .011  -.065   .065   .154   .168   .183   .323   .323   .323   .323
    .983  2.330  1.641  1.499   .735   .746   .651   .559   .485   .381   .072   .072   .072   .072
    .017 -1.460  -.673  -.640   .170   .141   .192   .234   .228   .217   .302   .302   .302   .302
    .493  2.134  1.250  1.288   .626   .614   .549   .482   .423   .334   .072   .072   .072   .072
    .489 -1.214  -.270  -.383   .233   .224   .271   .284   .264   .239   .276   .276   .276   .276
    .461  1.717  1.017  1.050   .588   .569   .472   .424   .381   .305   .079   .079   .079   .079
    .427  -.754  -.037  -.131   .221   .217   .333   .325   .288   .248   .241   .241   .241   .241
    .515  1.356   .882   .889   .575   .551   .382   .355   .326   .269   .087   .087   .087   .087
    .375  -.362   .091   .019   .184   .183   .413   .381   .331   .267   .207   .207   .207   .207
   1.047  1.069   .791   .793   .557   .528   .269   .262   .254   .224   .088   .088   .088   .088
   -.197  -.058   .170   .096   .156   .158   .508   .459   .391   .297   .182   .182   .182   .182
   3.248  1.549  1.141   .895   .495   .457   .493   .437   .364   .261   .083   .083   .083   .083
  -2.409  -.567  -.213  -.052   .152   .162   .297   .285   .265   .225   .152   .152   .152   .152
   2.684  1.411  1.078   .840   .467   .429   .412   .371   .314   .232   .081   .081   .081   .081
  -1.769  -.428  -.165  -.022   .140   .149   .342   .318   .284   .228   .136   .136   .136   .136
   2.130  1.304  1.019   .796   .451   .413   .360   .329   .285   .218   .079   .079   .079   .079
  -1.158  -.322  -.116   .005   .135   .143   .361   .331   .289   .224   .128   .128   .128   .128
   1.761  1.212   .964   .759   .436   .399   .326   .304   .262   .203   .078   .078   .078   .078
   -.756  -.233  -.069   .031   .140   .147   .367   .333   .292   .225   .123   .123   .123   .123
   1.398  1.052   .852   .686   .416   .384   .281   .266   .230   .188   .076   .076   .076   .076
   -.379  -.085   .025   .086   .146   .149   .368   .332   .291   .218   .116   .116   .116   .116
   1.229   .933   .757   .618   .391   .359   .256   .240   .216   .172   .071   .071   .071   .071
   -.217   .014   .097   .133   .159   .162   .358   .326   .278   .213   .111   .111   .111   .111
   1.123   .842   .681   .562   .360   .337   .238   .225   .199   .159   .066   .066   .066   .066
   -.124   .083   .149   .166   .174   .170   .346   .312   .269   .206   .107   .107   .107   .107
   1.045   .773   .623   .518   .333   .313   .227   .212   .187   .149   .062   .062   .062   .062
   -.059   .131   .183   .189   .187   .181   .333   .301   .258   .199   .103   .103   .103   .103
    .983   .717   .579   .482   .311   .294   .220   .203   .179   .141   .058   .058   .058   .058
   -.011   .165   .205   .206   .195   .187   .319   .291   .249   .193   .101   .101   .101   .101
    .929   .672   .543   .453   .300   .280   .214   .195   .173   .136   .056   .056   .056   .056
    .028   .190   .222   .217   .195   .191   .308   .283   .241   .187   .098   .098   .098   .098
    .882   .634   .514   .430   .284   .269   .208   .190   .169   .131   .054   .054   .054   .054
    .061   .209   .233   .226   .200   .193   .300   .275   .233   .183   .097   .097   .097   .097
    .839   .601   .491   .412   .272   .261   .204   .185   .159   .127   .052   .052   .052   .052
    .090   .225   .240   .231   .203   .196   .293   .268   .233   .180   .096   .096   .096   .096
    .760   .544   .452   .383   .255   .245   .196   .179   .153   .121   .049   .049   .049   .049
    .141   .249   .252   .238   .205   .201   .281   .255   .222   .174   .095   .095   .095   .095
    .672   .485   .402   .343   .236   .226   .181   .163   .145   .114   .045   .045   .045   .045
    .189   .267   .271   .256   .213   .211   .274   .252   .216   .173   .100   .100   .100   .100
    .591   .445   .362   .299   .206   .202   .165   .147   .132   .103   .041   .041   .041   .041
    .229   .270   .278   .273   .230   .224   .268   .248   .215   .177   .110   .110   .110   .110
    .417   .355   .301   .239   .175   .166   .143   .124   .112   .088   .039   .039   .039   .039
    .311   .295   .282   .280   .234   .234   .257   .240   .215   .181   .112   .112   .112   .112
    .588   .439   .362   .306   .215   .206   .166   .151   .135   .106   .041   .041   .041   .041
    .257   .288   .285   .269   .218   .215   .262   .239   .205   .167   .104   .104   .104   .104
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
    .413   .356   .294   .237   .173   .165   .143   .124   .112   .089   .040   .040   .040   .040
    .341   .303   .290   .280   .228   .227   .243   .227   .201   .168   .105   .105   .105   .105
