  177  0.11741160  0.98022294       0.9837690E+00      -0.3546080E-02
  178  0.11807870  0.98791260       0.9839006E+00       0.4011979E-02
  179  0.11874580  0.98004723       0.9840318E+00      -0.3984592E-02
  180  0.11941290  0.98013258       0.9841629E+00      -0.4030343E-02
  181  0.12008010  0.98053944       0.9842937E+00      -0.3754284E-02
  182  0.12074720  0.99020058       0.9844243E+00       0.5776255E-02
  183  0.12141430  0.98316878       0.9845546E+00      -0.1385847E-02
  184  0.12208140  0.98452097       0.9846847E+00      -0.1637576E-03
  185  0.12274850  0.98299736       0.9848146E+00      -0.1817269E-02
  186  0.12341560  0.97949570       0.9849443E+00      -0.5448630E-02
  187  0.12408270  0.98734450       0.9850737E+00       0.2270769E-02
  188  0.12474980  0.98530525       0.9852029E+00       0.1023180E-03
  189  0.12541690  0.98050135       0.9853318E+00      -0.4830483E-02
  190  0.12608410  0.98062867       0.9854606E+00      -0.4831964E-02
  191  0.12675120  0.98391265       0.9855891E+00      -0.1676485E-02
  192  0.12741830  0.98553484       0.9857173E+00      -0.1824964E-03
  193  0.12808540  0.98227370       0.9858453E+00      -0.3571637E-02
  194  0.12875250  0.98460907       0.9859731E+00      -0.1364069E-02
  195  0.12941960  0.98592263       0.9861007E+00      -0.1781096E-03
  196  0.13008670  0.98820722       0.9862280E+00       0.1979179E-02
  197  0.13075380  0.98050958       0.9863551E+00      -0.5845562E-02
  198  0.13142090  0.98151701       0.9864820E+00      -0.4965033E-02
  199  0.13208810  0.98750603       0.9866086E+00       0.8973861E-03
  200  0.13275520  0.98284567       0.9867350E+00      -0.3889375E-02
  201  0.13342230  0.98531032       0.9868612E+00      -0.1550926E-02
  202  0.13408940  0.98742587       0.9869871E+00       0.4387229E-03
  203  0.13475650  0.98642189       0.9871128E+00      -0.6909582E-03
  204  0.13542360  0.98850077       0.9872383E+00       0.1262421E-02
  205  0.13609070  0.98921961       0.9873637E+00       0.1855960E-02
  206  0.13675780  0.98410052       0.9874887E+00      -0.3388131E-02
  207  0.13742490  0.98476303       0.9876134E+00      -0.2850322E-02
  208  0.13809210  0.98657959       0.9877405E+00      -0.1160863E-02
  209  0.13875920  0.99235010       0.9878725E+00       0.4477645E-02
  210  0.13942630  0.98438513       0.9880042E+00      -0.3619026E-02
  211  0.14009340  0.98980117       0.9881354E+00       0.1665813E-02
  212  0.14076050  0.98745990       0.9882661E+00      -0.8061579E-03
  213  0.14142760  0.98581868       0.9883965E+00      -0.2577779E-02
  214  0.14209470  0.98914116       0.9885263E+00       0.6148999E-03
  215  0.14276180  0.98816204       0.9886558E+00      -0.4937212E-03
  216  0.14342900  0.98317832       0.9887848E+00      -0.5606442E-02
  217  0.14409610  0.98605931       0.9889133E+00      -0.2853953E-02
  218  0.14476320  0.99275356       0.9890413E+00       0.3712296E-02
  219  0.14543030  0.98800289       0.9891689E+00      -0.1165976E-02
  220  0.14609740  0.98752087       0.9892960E+00      -0.1775097E-02
  221  0.14676450  0.99063295       0.9894226E+00       0.1210382E-02
  222  0.14743160  0.98781926       0.9895487E+00      -0.1729409E-02
  223  0.14809870  0.98485261       0.9896743E+00      -0.4821660E-02
  224  0.14876580  0.99045890       0.9897995E+00       0.6594291E-03
  225  0.14943300  0.98518879       0.9899241E+00      -0.4735282E-02
  226  0.15010010  0.99513322       0.9900482E+00       0.5085047E-02
  227  0.15076720  0.99275273       0.9901718E+00       0.2580956E-02
  228  0.15143430  0.99245614       0.9902949E+00       0.2161265E-02
  229  0.15210140  0.99087340       0.9904175E+00       0.4559239E-03
  230  0.15276850  0.98557907       0.9905396E+00      -0.4960507E-02
  231  0.15343560  0.99569070       0.9906611E+00       0.5029622E-02
  232  0.15410270  0.98958123       0.9907820E+00      -0.1200749E-02
  233  0.15476980  0.99220395       0.9909025E+00       0.1301470E-02
  234  0.15543700  0.99752355       0.9910224E+00       0.6501169E-02
  235  0.15610410  0.99241632       0.9911417E+00       0.1274638E-02
  236  0.15677120  0.99718505       0.9911310E+00       0.6054068E-02
  237  0.15743830  0.99397165       0.9912488E+00       0.2722867E-02
  238  0.15810540  0.99348831       0.9913663E+00       0.2122026E-02
  239  0.15877250  0.99355847       0.9914837E+00       0.2074785E-02
  240  0.15943960  0.99288660       0.9916008E+00       0.1285814E-02
  241  0.16010670  0.99268544       0.9917177E+00       0.9677529E-03
  242  0.16077380  0.98844397       0.9918343E+00      -0.3390318E-02
  243  0.16144100  0.98742557       0.9919508E+00      -0.4525219E-02
  244  0.16210810  0.99098867       0.9920670E+00      -0.1078320E-02
  245  0.16277520  0.99577630       0.9921829E+00       0.3593409E-02
  246  0.16344230  0.98506445       0.9922986E+00      -0.7234142E-02
  247  0.16410940  0.99477959       0.9924141E+00       0.2365497E-02
  248  0.16477650  0.99654949       0.9925294E+00       0.4020096E-02
  249  0.16544360  0.99210101       0.9926444E+00      -0.5433849E-03
  250  0.16611070  0.98631072       0.9927592E+00      -0.6448476E-02
  251  0.16677790  0.99802268       0.9928738E+00       0.5148883E-02
  252  0.16744500  0.99431372       0.9929881E+00       0.1325622E-02
  253  0.16811210  0.99037826       0.9931022E+00      -0.2723939E-02
  254  0.16877920  0.99302518       0.9932160E+00      -0.1908198E-03
  255  0.16944630  0.99458408       0.9933297E+00       0.1254379E-02
  256  0.17011340  0.99103451       0.9934431E+00      -0.2408592E-02
  257  0.17078050  0.99619329       0.9935562E+00       0.2637087E-02
  258  0.17144760  0.99332523       0.9936692E+00      -0.3439736E-03
  259  0.17211470  0.99092865       0.9937819E+00      -0.2853255E-02
  260  0.17278190  0.99069750       0.9938943E+00      -0.3196806E-02
  261  0.17344900  0.99838775       0.9940066E+00       0.4381144E-02
  262  0.17411610  0.98975015       0.9941186E+00      -0.4368457E-02
  263  0.17478320  0.99441159       0.9942304E+00       0.1811816E-03
  264  0.17545030  0.99981940       0.9943393E+00       0.5480091E-02
  265  0.17611740  0.99750495       0.9944414E+00       0.3063540E-02
  266  0.17678450  0.99560195       0.9945428E+00       0.1059139E-02
  267  0.17745160  0.99085438       0.9946435E+00      -0.3789132E-02
  268  0.17811870  0.99683833       0.9947434E+00       0.2094917E-02
  269  0.17878590  1.00096488       0.9948427E+00       0.6122166E-02
  270  0.17945300  0.99462801       0.9949411E+00      -0.3131044E-03
  271  0.18012010  0.99170464       0.9950388E+00      -0.3334175E-02
  272  0.18078720  0.99824250       0.9951358E+00       0.3106684E-02
  273  0.18145430  0.99145865       0.9952319E+00      -0.3773267E-02
  274  0.18212140  0.99544084       0.9953273E+00       0.1135224E-03
  275  0.18278850  0.99502373       0.9954219E+00      -0.3981884E-03
  276  0.18345560  0.99325478       0.9955157E+00      -0.2260939E-02
  277  0.18412270  0.99311578       0.9956087E+00      -0.2492940E-02
  278  0.18478990  0.99438184       0.9957009E+00      -0.1319081E-02
  279  0.18545700  0.99725509       0.9957922E+00       0.1462868E-02
  280  0.18612410  0.99520040       0.9958827E+00      -0.6823223E-03
  281  0.18679120  0.99442661       0.9959724E+00      -0.1545813E-02
  282  0.18745830  0.99314290       0.9960612E+00      -0.2918324E-02
  283  0.18812540  0.99566829       0.9960742E+00      -0.4059340E-03
  284  0.18879250  0.99916756       0.9961586E+00       0.3008935E-02
  285  0.18945960  0.99631894       0.9962422E+00       0.7671463E-04
  286  0.19012680  0.99203688       0.9963252E+00      -0.4288346E-02
  287  0.19079390  0.99192721       0.9964074E+00      -0.4480217E-02
  288  0.19146100  0.99799651       0.9964889E+00       0.1507583E-02
  289  0.19212810  0.99877214       0.9965697E+00       0.2202412E-02
  290  0.19279520  1.00278008       0.9966498E+00       0.6130251E-02
  291  0.19346230  0.98969620       0.9967293E+00      -0.7033129E-02
  292  0.19412940  0.99483377       0.9968080E+00      -0.1974260E-02
  293  0.19479650  0.99535710       0.9968860E+00      -0.1528931E-02
  294  0.19546360  0.99573284       0.9969633E+00      -0.1230491E-02
  295  0.19613080  0.99921739       0.9970399E+00       0.2177458E-02
  296  0.19679790  0.99903560       0.9971158E+00       0.1919767E-02
  297  0.19746500  1.00467551       0.9971910E+00       0.7484477E-02
  298  0.19813210  0.99897820       0.9972654E+00       0.1712766E-02
  299  0.19879920  0.99531305       0.9973392E+00      -0.2026185E-02
  300  0.19946630  0.99592787       0.9974123E+00      -0.1484465E-02
  301  0.20013340  0.99583715       0.9974847E+00      -0.1647586E-02
  302  0.20080050  0.99660504       0.9975563E+00      -0.9512965E-03
  303  0.20146760  0.99640644       0.9976273E+00      -0.1220897E-02
  304  0.20213480  1.00183523       0.9976976E+00       0.4137592E-02
  305  0.20280190  1.00123560       0.9977671E+00       0.3468462E-02
  306  0.20346900  1.00098920       0.9978360E+00       0.3153161E-02
  307  0.20413610  1.00080252       0.9979041E+00       0.2898381E-02
  308  0.20480320  0.99411023       0.9979716E+00      -0.3861410E-02
  309  0.20547030  0.99504817       0.9980383E+00      -0.2990171E-02
  310  0.20613740  1.00008249       0.9981043E+00       0.1978149E-02
  311  0.20680450  0.99121636       0.9981697E+00      -0.6953382E-02
  312  0.20747160  0.99441236       0.9982343E+00      -0.3821982E-02
  313  0.20813880  1.00055921       0.9982982E+00       0.2260967E-02
  314  0.20880590  0.99445605       0.9983615E+00      -0.3905493E-02
  315  0.20947300  0.99431157       0.9984240E+00      -0.4112474E-02
  316  0.21014010  0.99990690       0.9984858E+00       0.1421056E-02
  317  0.21080720  1.00302970       0.9985469E+00       0.4482755E-02
  318  0.21147430  0.99775243       0.9986073E+00      -0.8549154E-03
  319  0.21214140  0.99848175       0.9986670E+00      -0.1852959E-03
  320  0.21280850  0.99158603       0.9987245E+00      -0.7138516E-02
  321  0.21347570  0.99335164       0.9987773E+00      -0.5425707E-02
  322  0.21414280  0.99905574       0.9988291E+00       0.2265927E-03
  323  0.21480990  1.00094855       0.9988798E+00       0.2068702E-02
  324  0.21547700  0.99702686       0.9989296E+00      -0.1902788E-02
  325  0.21614410  1.00125837       0.9989783E+00       0.2280021E-02
  326  0.21681120  0.99544197       0.9990260E+00      -0.3584079E-02
  327  0.21747830  0.99750859       0.9990728E+00      -0.1564259E-02
  328  0.21814540  1.00292706       0.9991184E+00       0.3808610E-02
  329  0.21881250  0.99549347       0.9991632E+00      -0.3669680E-02
  330  0.21947970  0.99776697       0.9992068E+00      -0.1439780E-02
  331  0.22014680  0.99731648       0.9992494E+00      -0.1932871E-02
  332  0.22081390  0.99968350       0.9992909E+00       0.3926488E-03
  333  0.22148100  0.99777091       0.9993314E+00      -0.1560441E-02
  334  0.22214810  0.99636340       0.9990762E+00      -0.2712849E-02
  335  0.22281520  0.99637282       0.9991015E+00      -0.2728730E-02
  336  0.22348230  0.99428570       0.9991267E+00      -0.4841050E-02
  337  0.22414940  0.99722689       0.9991518E+00      -0.1924960E-02
  338  0.22481650  1.00371635       0.9991770E+00       0.4539400E-02
  339  0.22548370  1.00097597       0.9992019E+00       0.1774120E-02
  340  0.22615080  0.99695343       0.9992267E+00      -0.2273221E-02
  341  0.22681790  1.00141799       0.9992515E+00       0.2166539E-02
  342  0.22748500  1.00277579       0.9992761E+00       0.3499739E-02
  343  0.22815210  0.99334139       0.9993006E+00      -0.5959161E-02
  344  0.22881920  1.00293922       0.9993250E+00       0.3614269E-02
  345  0.22948630  0.99788141       0.9993493E+00      -0.1467842E-02
  346  0.23015340  1.00120103       0.9993734E+00       0.1827678E-02
  347  0.23082050  0.99908441       0.9993974E+00      -0.3129421E-03
  348  0.23148770  1.00075614       0.9994213E+00       0.1334888E-02
  349  0.23215480  0.99774718       0.9994451E+00      -0.1697872E-02
  350  0.23282190  0.99737245       0.9994686E+00      -0.2096103E-02
  351  0.23348900  0.99728429       0.9994921E+00      -0.2207763E-02
  352  0.23415610  1.00194824       0.9995153E+00       0.2432987E-02
  353  0.23482320  0.98830605       0.9995384E+00      -0.1123230E-01
  354  0.23549030  0.99869663       0.9995614E+00      -0.8647234E-03
  355  0.23615740  0.99859750       0.9995841E+00      -0.9865536E-03
  356  0.23682450  1.00041771       0.9996067E+00       0.8110562E-03
  357  0.23749170  1.00007308       0.9996291E+00       0.4440260E-03
  358  0.23815880  1.00029969       0.9996513E+00       0.6484358E-03
  359  0.23882590  0.99978530       0.9996733E+00       0.1120456E-03
  360  0.23949300  1.00007379       0.9996952E+00       0.3786354E-03
  361  0.24016010  0.99984592       0.9997168E+00       0.1291652E-03
  362  0.24082720  1.00120139       0.9997382E+00       0.1463235E-02
  363  0.24149430  1.00125289       0.9997594E+00       0.1493535E-02
  364  0.24216140  0.99687630       0.9997803E+00      -0.2903955E-02
  365  0.24282860  0.99920017       0.9998011E+00      -0.6008855E-03
  366  0.24349570  1.00037599       0.9998216E+00       0.5544344E-03
  367  0.24416280  0.99594068       0.9998419E+00      -0.3901176E-02
  368  0.24482990  1.00076747       0.9998619E+00       0.9056140E-03
  369  0.24549700  1.00218940       0.9998817E+00       0.2307744E-02
  370  0.24616410  1.00136352       0.9999012E+00       0.1462364E-02
  371  0.24683120  1.00185037       0.9999205E+00       0.1929914E-02
  372  0.24749830  0.99609166       0.9999396E+00      -0.3847897E-02
  373  0.24816540  1.00198889       0.9999583E+00       0.2030633E-02
  374  0.24883260  1.00146735       0.9999768E+00       0.1490593E-02
  375  0.24949970  0.99871892       0.9999950E+00      -0.1276037E-02
  376  0.25016680  0.99915606       0.1000000E+01      -0.8438972E-03
  377  0.25083390  1.00184190       0.9999662E+00       0.1875743E-02
  378  0.25150100  1.00347471       0.9999468E+00       0.3527953E-02
  379  0.25216810  0.99443448       0.9999188E+00      -0.5484276E-02
  380  0.25283520  0.99766153       0.9998905E+00      -0.2228926E-02
  381  0.25350230  0.99886203       0.9998618E+00      -0.9997260E-03
  382  0.25416940  1.00138748       0.9998328E+00       0.1554724E-02
  383  0.25483660  1.00347722       0.9998035E+00       0.3673765E-02
  384  0.25550370  0.99717319       0.9997738E+00      -0.2600565E-02
