    1   49    1
   0.6649058770587D+01   0.6648968746928D+01   0.6648870832576D+01   0.6648770779811D+01   0.6648674341895D+01
   0.6648586962051D+01   0.6648513495688D+01   0.6648457974016D+01   0.6648423414798D+01   0.6648411684555D+01
   0.6648423414798D+01   0.6648457974016D+01   0.6648513495688D+01   0.6648586962051D+01   0.6648674341895D+01
   0.6648770779811D+01   0.6648870832576D+01   0.6648968746928D+01   0.6649058770587D+01   0.6649135485926D+01
   0.6649194152171D+01   0.6649231038419D+01   0.6649243726226D+01   0.6649231356470D+01   0.6649194793121D+01
   0.6649136676474D+01   0.6649061341982D+01   0.6648974588537D+01   0.6648883294216D+01   0.6648794895162D+01
   0.6648716764940D+01   0.6648655551432D+01   0.6648616544212D+01   0.6648603149805D+01
   0.6648287200125D+01   0.6648303886671D+01   0.6648352470650D+01   0.6648428683218D+01   0.6648525912743D+01
   0.6648635881337D+01   0.6648749453061D+01   0.6648857470528D+01   0.6648951525737D+01   0.6649024593414D+01
   0.6649071483597D+01   0.6649089099081D+01   0.6649076505914D+01   0.6649034842015D+01   0.6648967096843D+01
   0.6648877798194D+01   0.6648772640209D+01   0.6648658082375D+01   0.6648540944349D+01   0.6648428016172D+01
   0.6648325698538D+01   0.6648239684394D+01   0.6648174689671D+01   0.6648134238982D+01   0.6648120509947D+01
   0.6648134238982D+01   0.6648174689671D+01   0.6648239684394D+01   0.6648325698538D+01   0.6648428016172D+01
   0.6648540944349D+01   0.6648658082375D+01   0.6648772640209D+01   0.6648877798194D+01   0.6648967096843D+01
   0.6649034842015D+01   0.6649076505914D+01   0.6649089099081D+01   0.6649071483597D+01   0.6649024593414D+01
   0.6648951525737D+01   0.6648857470528D+01   0.6648749453061D+01   0.6648635881337D+01   0.6648525912743D+01
   0.6648428683218D+01   0.6648352470650D+01   0.6648303886671D+01   0.6648287200125D+01
   0.6647953812895D+01   0.6647974054407D+01   0.6648032973041D+01   0.6648125351257D+01   0.6648243128974D+01
   0.6648376252810D+01   0.6648513682119D+01   0.6648644417615D+01   0.6648758434161D+01   0.6648847430570D+01
   0.6648905348543D+01   0.6648928649082D+01   0.6648916363497D+01   0.6648869954689D+01   0.6648793032494D+01
   0.6648690968245D+01   0.6648570449352D+01   0.6648439008727D+01   0.6648304556377D+01   0.6648174934044D+01
   0.6648057508512D+01   0.6647958814133D+01   0.6647884252522D+01   0.6647837854572D+01   0.6647822108278D+01
   0.6647837854572D+01   0.6647884252522D+01   0.6647958814133D+01   0.6648057508512D+01   0.6648174934044D+01
   0.6648304556377D+01   0.6648439008727D+01   0.6648570449352D+01   0.6648690968245D+01   0.6648793032494D+01
   0.6648869954689D+01   0.6648916363496D+01   0.6648928649082D+01   0.6648905348543D+01   0.6648847430570D+01
   0.6648758434161D+01   0.6648644417615D+01   0.6648513682119D+01   0.6648376252810D+01   0.6648243128974D+01
   0.6648125351257D+01   0.6648032973041D+01   0.6647974054407D+01   0.6647953812895D+01
   0.6647608709207D+01   0.6647632713411D+01   0.6647702563286D+01   0.6647812018554D+01   0.6647951463422D+01
   0.6648108948782D+01   0.6648271415974D+01   0.6648425933062D+01   0.6648560798625D+01   0.6648666409820D+01
   0.6648735843443D+01   0.6648765143652D+01   0.6648753344419D+01   0.6648702275299D+01   0.6648616205525D+01
   0.6648501382097D+01   0.6648365508630D+01   0.6648217204902D+01   0.6648065475905D+01   0.6647919213062D+01
   0.6647786742404D+01   0.6647675430518D+01   0.6647591355188D+01   0.6647539045512D+01   0.6647521294441D+01
   0.6647539045512D+01   0.6647591355188D+01   0.6647675430518D+01   0.6647786742404D+01   0.6647919213062D+01
   0.6648065475905D+01   0.6648217204902D+01   0.6648365508630D+01   0.6648501382097D+01   0.6648616205525D+01
   0.6648702275299D+01   0.6648753344430D+01   0.6648765143652D+01   0.6648735843443D+01   0.6648666409820D+01
   0.6648560798625D+01   0.6648425933062D+01   0.6648271415974D+01   0.6648108948782D+01   0.6647951463422D+01
   0.6647812018554D+01   0.6647702563286D+01   0.6647632713411D+01   0.6647608709207D+01
   0.6647258001366D+01   0.6647285911523D+01   0.6647367101401D+01   0.6647494249580D+01   0.6647656102128D+01
   0.6647838725120D+01   0.6648026962729D+01   0.6648205893776D+01   0.6648362111801D+01   0.6648484710692D+01
   0.6648565921938D+01   0.6648601405582D+01   0.6648590235641D+01   0.6648534642761D+01   0.6648439582533D+01
   0.6648312193799D+01   0.6648161201803D+01   0.6647996308107D+01   0.6647827599775D+01   0.6647664999356D+01
   0.6647517770863D+01   0.6647394091740D+01   0.6647300696794D+01   0.6647242598277D+01   0.6647222884477D+01
   0.6647242598277D+01   0.6647300696794D+01   0.6647394091740D+01   0.6647517770863D+01   0.6647664999356D+01
   0.6647827599775D+01   0.6647996308107D+01   0.6648161201803D+01   0.6648312193799D+01   0.6648439582533D+01
   0.6648534642761D+01   0.6648590235637D+01   0.6648601405582D+01   0.6648565921938D+01   0.6648484710692D+01
   0.6648362111801D+01   0.6648205893776D+01   0.6648026962729D+01   0.6647838725120D+01   0.6647656102128D+01
   0.6647494249580D+01   0.6647367101401D+01   0.6647285911523D+01   0.6647258001366D+01
   0.6646908087115D+01   0.6646939973645D+01   0.6647032700440D+01   0.6647177826111D+01   0.6647362406047D+01
   0.6647570468937D+01   0.6647784721975D+01   0.6647988235409D+01   0.6648165901038D+01   0.6648305531735D+01
   0.6648398548235D+01   0.6648440264787D+01   0.6648429830150D+01   0.6648369901545D+01   0.6648266133817D+01
   0.6648126557460D+01   0.6647960906326D+01   0.6647779940947D+01   0.6647594800286D+01   0.6647416403861D+01
   0.6647254918943D+01   0.6647119301208D+01   0.6647016914478D+01   0.6646953232749D+01   0.6646931626274D+01
   0.6646953232749D+01   0.6647016914478D+01   0.6647119301208D+01   0.6647254918943D+01   0.6647416403861D+01
   0.6647594800286D+01   0.6647779940947D+01   0.6647960906326D+01   0.6648126557460D+01   0.6648266133817D+01
   0.6648369901545D+01   0.6648429830158D+01   0.6648440264787D+01   0.6648398548235D+01   0.6648305531735D+01
   0.6648165901038D+01   0.6647988235409D+01   0.6647784721975D+01   0.6647570468937D+01   0.6647362406047D+01
   0.6647177826111D+01   0.6647032700440D+01   0.6646939973645D+01   0.6646908087115D+01
   0.6646565528469D+01   0.6646601381853D+01   0.6646705610782D+01   0.6646868637999D+01   0.6647075810119D+01
   0.6647309107512D+01   0.6647549103695D+01   0.6647776880995D+01   0.6647975665464D+01   0.6648132034633D+01
   0.6648236645959D+01   0.6648284509671D+01   0.6648274879155D+01   0.6648210852921D+01   0.6648098783036D+01
   0.6647947573996D+01   0.6647767937582D+01   0.6647571652771D+01   0.6647370863875D+01   0.6647177438853D+01
   0.6647002400822D+01   0.6646855440783D+01   0.6646744515592D+01   0.6646675533889D+01   0.6646652131046D+01
   0.6646675533889D+01   0.6646744515592D+01   0.6646855440783D+01   0.6647002400822D+01   0.6647177438853D+01
   0.6647370863875D+01   0.6647571652771D+01   0.6647767937582D+01   0.6647947573996D+01   0.6648098783036D+01
   0.6648210852921D+01   0.6648274879162D+01   0.6648284509671D+01   0.6648236645959D+01   0.6648132034633D+01
   0.6647975665464D+01   0.6647776880995D+01   0.6647549103695D+01   0.6647309107512D+01   0.6647075810119D+01
   0.6646868637999D+01   0.6646705610782D+01   0.6646601381853D+01   0.6646565528469D+01
   0.6646236916631D+01   0.6646276642316D+01   0.6646392092501D+01   0.6646572563877D+01   0.6646801714828D+01
   0.6647059511719D+01   0.6647324443935D+01   0.6647575667887D+01   0.6647794812651D+01   0.6647967288129D+01
   0.6648083047011D+01   0.6648136838653D+01   0.6648128044566D+01   0.6648060206753D+01   0.6647940357012D+01
   0.6647778238885D+01   0.6647585493814D+01   0.6647374861914D+01   0.6647159431124D+01   0.6646951955680D+01
   0.6646764255848D+01   0.6646606705621D+01   0.6646487811717D+01   0.6646413885160D+01   0.6646388806579D+01
   0.6646413885160D+01   0.6646487811717D+01   0.6646606705621D+01   0.6646764255848D+01   0.6646951955680D+01
   0.6647159431124D+01   0.6647374861914D+01   0.6647585493814D+01   0.6647778238885D+01   0.6647940357012D+01
   0.6648060206753D+01   0.6648128044559D+01   0.6648136838653D+01   0.6648083047011D+01   0.6647967288129D+01
   0.6647794812651D+01   0.6647575667887D+01   0.6647324443935D+01   0.6647059511719D+01   0.6646801714828D+01
   0.6646572563877D+01   0.6646392092501D+01   0.6646276642316D+01   0.6646236916631D+01
   0.6645928726316D+01   0.6645972141809D+01   0.6646098278486D+01   0.6646295344829D+01   0.6646545372560D+01
   0.6646826396479D+01   0.6647114918992D+01   0.6647388274450D+01   0.6647626595641D+01   0.6647814212834D+01
   0.6647940441804D+01   0.6647999813379D+01   0.6647991852618D+01   0.6647920534558D+01   0.6647793537138D+01
   0.6647621391117D+01   0.6647416602555D+01   0.6647192799804D+01   0.6646963938534D+01   0.6646743584837D+01
   0.6646544287023D+01   0.6646377041505D+01   0.6646250855107D+01   0.6646172404502D+01   0.6646145792982D+01
   0.6646172404502D+01   0.6646250855107D+01   0.6646377041505D+01   0.6646544287023D+01   0.6646743584837D+01
   0.6646963938534D+01   0.6647192799804D+01   0.6647416602555D+01   0.6647621391117D+01   0.6647793537138D+01
   0.6647920534558D+01   0.6647991852623D+01   0.6647999813379D+01   0.6647940441804D+01   0.6647814212834D+01
   0.6647626595641D+01   0.6647388274450D+01   0.6647114918992D+01   0.6646826396479D+01   0.6646545372560D+01
   0.6646295344829D+01   0.6646098278486D+01   0.6645972141809D+01   0.6645928726316D+01
   0.6645647162678D+01   0.6645693997436D+01   0.6645830032023D+01   0.6646042453583D+01   0.6646311771518D+01
   0.6646614220186D+01   0.6646924460124D+01   0.6647218148282D+01   0.6647474052058D+01   0.6647675528559D+01
   0.6647811331470D+01   0.6647875813536D+01   0.6647868649848D+01   0.6647794224554D+01   0.6647660812778D+01
   0.6647479664520D+01   0.6647264069822D+01   0.6647028457904D+01   0.6646787563477D+01   0.6646555679075D+01
   0.6646346002758D+01   0.6646170085363D+01   0.6646037378525D+01   0.6645954883776D+01   0.6645926902074D+01
   0.6645954883776D+01   0.6646037378525D+01   0.6646170085363D+01   0.6646346002758D+01   0.6646555679075D+01
   0.6646787563477D+01   0.6647028457904D+01   0.6647264069822D+01   0.6647479664520D+01   0.6647660812778D+01
   0.6647794224554D+01   0.6647868649852D+01   0.6647875813536D+01   0.6647811331470D+01   0.6647675528559D+01
   0.6647474052058D+01   0.6647218148282D+01   0.6646924460124D+01   0.6646614220186D+01   0.6646311771518D+01
   0.6646042453583D+01   0.6645830032023D+01   0.6645693997436D+01   0.6645647162678D+01
   0.6645398005814D+01   0.6645447904115D+01   0.6645592802804D+01   0.6645818963790D+01   0.6646105520544D+01
   0.6646427086292D+01   0.6646756670899D+01   0.6647068437317D+01   0.6647339946372D+01   0.6647553704455D+01
   0.6647697983423D+01   0.6647766995068D+01   0.6647760561731D+01   0.6647683439841D+01   0.6647544437986D+01
   0.6647355442547D+01   0.6647130432675D+01   0.6646884538224D+01   0.6646633172875D+01   0.6646391260581D+01
   0.6646172562853D+01   0.6645989110442D+01   0.6645850739678D+01   0.6645764732688D+01   0.6645735561155D+01
   0.6645764732688D+01   0.6645850739678D+01   0.6645989110442D+01   0.6646172562853D+01   0.6646391260581D+01
   0.6646633172875D+01   0.6646884538224D+01   0.6647130432675D+01   0.6647355442547D+01   0.6647544437986D+01
   0.6647683439841D+01   0.6647760561721D+01   0.6647766995068D+01   0.6647697983423D+01   0.6647553704455D+01
   0.6647339946372D+01   0.6647068437317D+01   0.6646756670899D+01   0.6646427086292D+01   0.6646105520544D+01
   0.6645818963790D+01   0.6645592802804D+01   0.6645447904115D+01   0.6645398005814D+01
   0.6645186458356D+01   0.6645238985224D+01   0.6645391486627D+01   0.6645629422979D+01   0.6645930738531D+01
   0.6646268649555D+01   0.6646614749483D+01   0.6646941925902D+01   0.6647226716595D+01   0.6647450913458D+01
   0.6647602390521D+01   0.6647675251844D+01   0.6647669455157D+01   0.6647590080170D+01   0.6647446391927D+01
   0.6647250816930D+01   0.6647017916143D+01   0.6646763408456D+01   0.6646503276842D+01   0.6646252973208D+01
   0.6646026729435D+01   0.6645836976411D+01   0.6645693870716D+01   0.6645604928077D+01   0.6645574762109D+01
   0.6645604928077D+01   0.6645693870716D+01   0.6645836976411D+01   0.6646026729435D+01   0.6646252973208D+01
   0.6646503276842D+01   0.6646763408456D+01   0.6647017916143D+01   0.6647250816930D+01   0.6647446391927D+01
   0.6647590080170D+01   0.6647669455145D+01   0.6647675251844D+01   0.6647602390521D+01   0.6647450913458D+01
   0.6647226716595D+01   0.6646941925902D+01   0.6646614749483D+01   0.6646268649555D+01   0.6645930738531D+01
   0.6645629422979D+01   0.6645391486627D+01   0.6645238985224D+01   0.6645186458356D+01
   0.6645017001808D+01   0.6645071652315D+01   0.6645230293920D+01   0.6645477734591D+01   0.6645790952093D+01
   0.6646142030210D+01   0.6646501418032D+01   0.6646840977166D+01   0.6647136426917D+01   0.6647368991984D+01
   0.6647526235174D+01   0.6647602181995D+01   0.6647596905295D+01   0.6647515748346D+01   0.6647368344058D+01
   0.6647167551412D+01   0.6646928395200D+01   0.6646667062555D+01   0.6646399987694D+01   0.6646143040340D+01
   0.6645910824115D+01   0.6645716085636D+01   0.6645569234119D+01   0.6645477969330D+01   0.6645447016826D+01
   0.6645477969330D+01   0.6645569234119D+01   0.6645716085636D+01   0.6645910824115D+01   0.6646143040340D+01
   0.6646399987694D+01   0.6646667062555D+01   0.6646928395200D+01   0.6647167551412D+01   0.6647368344058D+01
   0.6647515748346D+01   0.6647596905297D+01   0.6647602181995D+01   0.6647526235174D+01   0.6647368991984D+01
   0.6647136426917D+01   0.6646840977166D+01   0.6646501418032D+01   0.6646142030210D+01   0.6645790952093D+01
   0.6645477734591D+01   0.6645230293920D+01   0.6645071652315D+01   0.6645017001808D+01
   0.6644893268605D+01   0.6644949479777D+01   0.6645112632769D+01   0.6645367053273D+01   0.6645689005516D+01
   0.6646049738891D+01   0.6646418861523D+01   0.6646767483448D+01   0.6647070726973D+01   0.6647309405518D+01
   0.6647470858812D+01   0.6647549059322D+01   0.6647544167525D+01   0.6647461721760D+01   0.6647311624627D+01
   0.6647107050902D+01   0.6646863362777D+01   0.6646597087244D+01   0.6646324985471D+01   0.6646063229521D+01
   0.6645826691537D+01   0.6645628346231D+01   0.6645478785156D+01   0.6645385840821D+01   0.6645354319428D+01
   0.6645385840821D+01   0.6645478785156D+01   0.6645628346231D+01   0.6645826691537D+01   0.6646063229521D+01
   0.6646324985471D+01   0.6646597087244D+01   0.6646863362777D+01   0.6647107050902D+01   0.6647311624627D+01
   0.6647461721760D+01   0.6647544167526D+01   0.6647549059322D+01   0.6647470858812D+01   0.6647309405518D+01
   0.6647070726973D+01   0.6646767483448D+01   0.6646418861523D+01   0.6646049738891D+01   0.6645689005516D+01
   0.6645367053273D+01   0.6645112632769D+01   0.6644949479777D+01   0.6644893268605D+01
   0.6644817934775D+01   0.6644875100278D+01   0.6645041011494D+01   0.6645299698009D+01   0.6645626986460D+01
   0.6645993615135D+01   0.6646368677854D+01   0.6646722826179D+01   0.6647030819168D+01   0.6647273221094D+01
   0.6647437237492D+01   0.6647516810338D+01   0.6647512154977D+01   0.6647428929450D+01   0.6647277201115D+01
   0.6647070336885D+01   0.6646823903966D+01   0.6646554635380D+01   0.6646279490370D+01   0.6646014823884D+01
   0.6645775670493D+01   0.6645575142746D+01   0.6645423942267D+01   0.6645329981798D+01   0.6645298116239D+01
   0.6645329981798D+01   0.6645423942267D+01   0.6645575142746D+01   0.6645775670493D+01   0.6646014823884D+01
   0.6646279490370D+01   0.6646554635380D+01   0.6646823903966D+01   0.6647070336885D+01   0.6647277201115D+01
   0.6647428929450D+01   0.6647512154978D+01   0.6647516810338D+01   0.6647437237492D+01   0.6647273221094D+01
   0.6647030819168D+01   0.6646722826179D+01   0.6646368677854D+01   0.6645993615135D+01   0.6645626986460D+01
   0.6645299698009D+01   0.6645041011494D+01   0.6644875100278D+01   0.6644817934775D+01
   0.6644792640255D+01   0.6644850126128D+01   0.6645016965429D+01   0.6645277087147D+01   0.6645606170432D+01
   0.6645974781426D+01   0.6646351840923D+01   0.6646707846321D+01   0.6647017434784D+01   0.6647261087124D+01
   0.6647425964124D+01   0.6647505997781D+01   0.6647501422134D+01   0.6647417935613D+01   0.6647265660945D+01
   0.6647058029564D+01   0.6646810677399D+01   0.6646540406577D+01   0.6646264242631D+01   0.6645998601720D+01
   0.6645758572808D+01   0.6645557314498D+01   0.6645405565276D+01   0.6645311264679D+01   0.6645279283937D+01
   0.6645311264679D+01   0.6645405565276D+01   0.6645557314498D+01   0.6645758572808D+01   0.6645998601720D+01
   0.6646264242631D+01   0.6646540406577D+01   0.6646810677399D+01   0.6647058029564D+01   0.6647265660945D+01
   0.6647417935613D+01   0.6647501422135D+01   0.6647505997781D+01   0.6647425964124D+01   0.6647261087124D+01
   0.6647017434784D+01   0.6646707846321D+01   0.6646351840923D+01   0.6645974781426D+01   0.6645606170432D+01
   0.6645277087147D+01   0.6645016965429D+01   0.6644850126128D+01   0.6644792640255D+01
   0.6644817934775D+01   0.6644875100278D+01   0.6645041011494D+01   0.6645299698009D+01   0.6645626986460D+01
   0.6645993615135D+01   0.6646368677854D+01   0.6646722826179D+01   0.6647030819168D+01   0.6647273221094D+01
   0.6647437237492D+01   0.6647516810338D+01   0.6647512154977D+01   0.6647428929450D+01   0.6647277201115D+01
   0.6647070336885D+01   0.6646823903966D+01   0.6646554635380D+01   0.6646279490370D+01   0.6646014823884D+01
   0.6645775670493D+01   0.6645575142746D+01   0.6645423942267D+01   0.6645329981798D+01   0.6645298116239D+01
   0.6645329981798D+01   0.6645423942267D+01   0.6645575142746D+01   0.6645775670493D+01   0.6646014823884D+01
   0.6646279490370D+01   0.6646554635380D+01   0.6646823903966D+01   0.6647070336885D+01   0.6647277201115D+01
   0.6647428929450D+01   0.6647512154978D+01   0.6647516810338D+01   0.6647437237492D+01   0.6647273221094D+01
   0.6647030819168D+01   0.6646722826179D+01   0.6646368677854D+01   0.6645993615135D+01   0.6645626986460D+01
   0.6645299698009D+01   0.6645041011494D+01   0.6644875100278D+01   0.6644817934775D+01
   0.6644893268605D+01   0.6644949479777D+01   0.6645112632769D+01   0.6645367053273D+01   0.6645689005516D+01
